datetime,verified,followers_count,tweet_count,has_locations,last_close,last_vol,last_pct_change,target
2020-07-17 12:15:00,0.03125,3022.40625,64,0.703125,16.48,76732.0,-0.0003033060357900963,16.485
2020-07-17 12:30:00,0.024390243902439025,5646.012195121952,82,0.7926829268292683,16.485,561009.0,-0.0009090909090909703,16.5
2020-07-17 12:45:00,0.013333333333333334,8543.626666666667,75,0.8266666666666667,16.5,109019.0,0.0009099181073704,16.485
2020-07-17 13:00:00,0.0,2823.858333333333,120,0.8166666666666667,16.485,17460.0,0.0027372262773721623,16.44
2020-07-17 13:15:00,0.03773584905660377,5900.396226415094,106,0.7641509433962265,16.44,38106.0,-0.003032140691327956,16.49
2020-07-17 13:30:00,0.018691588785046728,4945.140186915888,107,0.8317757009345794,16.49,42264.0,-0.000606060606060721,16.5
2020-07-17 13:45:00,0.011494252873563218,5702.275862068966,87,0.7931034482758621,16.5,54973.0,-0.00059358683933175,16.5098
2020-07-17 14:00:00,0.023076923076923078,5481.430769230769,130,0.8,16.5098,21617.0,0.0012007277137660033,16.49
2020-07-17 14:15:00,0.03614457831325301,9311.204819277109,83,0.8554216867469879,16.49,40068.0,0.0012143290831814204,16.47
2020-07-17 14:30:00,0.04054054054054054,14838.972972972973,74,0.7432432432432432,16.47,31411.0,0.0012158054711246535,16.45
2020-07-17 14:45:00,0.02666666666666667,14190.96,75,0.8933333333333333,16.45,40844.0,-0.0006075334143378353,16.46
2020-07-17 15:00:00,0.044642857142857144,9460.419642857143,112,0.8392857142857143,16.46,41463.0,0.0009121313469140355,16.445
2020-07-17 15:15:00,0.0379746835443038,12023.0,79,0.7974683544303798,16.445,27189.0,-0.0002978741512106309,16.4499
2020-07-17 15:30:00,0.010869565217391304,5860.521739130435,92,0.8043478260869565,16.4499,71081.0,-0.003036363636363615,16.5
2020-07-17 15:45:00,0.0125,6700.0875,80,0.8625,16.5,32665.0,0.0012135922330096527,16.48
2020-07-17 16:00:00,0.02962962962962963,9237.68148148148,135,0.7777777777777778,16.48,59765.0,0.0,16.48
2020-07-20 09:30:00,0.013513513513513514,7834.851351351352,74,0.8108108108108109,16.57,2574.0,0.007907542579075333,16.44
2020-07-20 09:45:00,0.0,10378.05,40,0.975,16.44,3491.0,0.006119951040391758,16.34
2020-07-20 10:00:00,0.02857142857142857,8824.871428571429,70,0.8285714285714286,16.34,372115.0,0.008641975308641971,16.2
2020-07-20 10:15:00,0.046875,11500.640625,64,0.90625,16.2,229516.0,0.00465116279069755,16.125
2020-07-20 10:30:00,0.06060606060606061,16029.151515151516,66,0.8181818181818182,16.125,311915.0,-0.0033992583436340817,16.18
2020-07-20 10:45:00,0.09803921568627451,14598.235294117647,51,0.9019607843137255,16.18,91486.0,-0.003203548546081736,16.232
2020-07-20 11:00:00,0.025974025974025976,20957.44155844156,77,0.8571428571428571,16.232,146715.0,0.0038342609771180322,16.17
2020-07-20 11:15:00,0.012048192771084338,10949.867469879518,83,0.7108433734939759,16.17,52686.0,0.0016291184796548563,16.1437
2020-07-20 11:30:00,0.01282051282051282,5825.01282051282,78,0.7692307692307693,16.1437,65347.0,0.0011596899224806114,16.125
2020-07-20 11:45:00,0.014925373134328358,5489.55223880597,67,0.7910447761194029,16.125,58474.0,0.0009310986964619072,16.11
2020-07-20 12:00:00,0.02857142857142857,8618.771428571428,105,0.8095238095238095,16.11,66166.0,-0.0008434840854399939,16.1236
2020-07-20 12:15:00,0.04,12463.106666666667,75,0.7466666666666667,16.1236,62728.0,0.0023997513211064803,16.085
2020-07-20 12:30:00,0.02531645569620253,5395.708860759493,79,0.7974683544303798,16.085,123392.0,0.002180685358255552,16.05
2020-07-20 12:45:00,0.011363636363636364,5036.522727272727,88,0.8522727272727273,16.05,111058.0,0.0,16.05
2020-07-20 13:00:00,0.022727272727272728,7080.007575757576,132,0.7878787878787878,16.05,62664.0,-0.0022317681945056567,16.0859
2020-07-20 13:15:00,0.012048192771084338,4083.7710843373493,83,0.7951807228915663,16.0859,47534.0,-0.0008757763975156817,16.1
2020-07-20 13:30:00,0.018691588785046728,7611.186915887851,107,0.8504672897196262,16.1,52808.0,-0.0037067061058545523,16.1599
2020-07-20 13:45:00,0.022727272727272728,6804.875,88,0.7954545454545454,16.1599,75413.0,-0.0012422744128552932,16.18
2020-07-20 14:00:00,0.04672897196261682,7074.22429906542,107,0.8785046728971962,16.18,110113.0,-0.0006176652254479277,16.19
2020-07-20 14:15:00,0.02531645569620253,7592.506329113924,79,0.8354430379746836,16.19,57757.0,0.0015465511908445695,16.165
2020-07-20 14:30:00,0.0375,10597.4,80,0.85,16.165,36046.0,0.0015489467162328465,16.14
2020-07-20 14:45:00,0.011904761904761904,7364.178571428572,84,0.7976190476190477,16.14,22694.0,0.0006199628022318661,16.13
2020-07-20 15:00:00,0.03361344537815126,6352.949579831933,119,0.7983193277310925,16.13,37963.0,0.00031007751937983663,16.125
2020-07-20 15:15:00,0.009345794392523364,11957.233644859813,107,0.8037383177570093,16.125,40070.0,0.0009310986964619072,16.11
2020-07-20 15:30:00,0.010309278350515464,6324.020618556701,97,0.8041237113402062,16.11,80699.0,0.00031046258925804265,16.105
2020-07-20 15:45:00,0.012987012987012988,6558.922077922078,77,0.8181818181818182,16.105,39066.0,-0.000620539869686465,16.115
2020-07-20 16:00:00,0.0070921985815602835,5631.113475177305,141,0.8156028368794326,16.115,53181.0,0.0,16.115
2020-07-21 09:45:00,0.013513513513513514,11514.95945945946,74,0.8918918918918919,16.31,8582.0,-0.00851666555218511,16.4501
2020-07-21 10:00:00,0.01834862385321101,4143.633027522936,109,0.6788990825688074,16.4501,454092.0,-0.0012082574377656474,16.47
2020-07-21 10:15:00,0.0,23864.35185185185,54,0.7962962962962963,16.47,206857.0,0.007955936352509019,16.34
2020-07-21 10:30:00,0.02564102564102564,6097.525641025641,78,0.8974358974358975,16.34,82008.0,0.006151439954187321,16.2401
2020-07-21 10:45:00,0.04225352112676056,7719.704225352113,71,0.8873239436619719,16.2401,131259.0,-0.0006092307692306952,16.25
2020-07-21 11:00:00,0.021505376344086023,5302.8387096774195,93,0.7419354838709677,16.25,70087.0,0.0006157635467980428,16.24
2020-07-21 11:15:00,0.014492753623188406,12632.521739130434,69,0.8260869565217391,16.24,31520.0,-0.005511328842620955,16.33
2020-07-21 11:30:00,0.015625,4833.984375,64,0.828125,16.33,229116.0,-0.0036607687614400586,16.39
2020-07-21 11:45:00,0.0,4816.232876712329,73,0.821917808219178,16.39,98571.0,-0.0006097560975608651,16.4
2020-07-21 12:00:00,0.010526315789473684,5261.042105263158,95,0.8,16.4,70976.0,-0.002936473678130991,16.4483
2020-07-21 12:15:00,0.02127659574468085,6635.744680851064,94,0.7872340425531915,16.4483,88006.0,0.00386328959414084,16.385
2020-07-21 12:30:00,0.021052631578947368,4611.6736842105265,95,0.7368421052631579,16.385,46706.0,0.002140672782874553,16.35
2020-07-21 12:45:00,0.03529411764705882,4495.564705882353,85,0.8352941176470589,16.35,65351.0,-0.0036563071297988077,16.41
2020-07-21 13:00:00,0.007518796992481203,4916.045112781955,133,0.7443609022556391,16.41,54140.0,-0.0005968404000047388,16.4198
2020-07-21 13:15:00,0.012048192771084338,5502.975903614458,83,0.7831325301204819,16.4198,38516.0,0.003042150274892963,16.37
2020-07-21 13:30:00,0.02,12365.98,100,0.74,16.37,42138.0,0.0009171507184346783,16.355
2020-07-21 13:45:00,0.025,5448.45,80,0.7625,16.355,40609.0,0.0015309246785060182,16.33
2020-07-21 14:00:00,0.03,8052.52,100,0.85,16.33,27797.0,0.0006127450980391025,16.32
2020-07-21 14:15:00,0.011764705882352941,9110.458823529412,85,0.8705882352941177,16.32,22824.0,0.0022907748714895426,16.2827
2020-07-21 14:30:00,0.021739130434782608,20719.597826086956,92,0.8152173913043478,16.2827,19455.0,-0.0007670970592569272,16.2952
2020-07-21 14:45:00,0.024390243902439025,7404.865853658536,82,0.7804878048780488,16.2952,51300.0,-0.0024364860728496307,16.335
2020-07-21 15:00:00,0.05426356589147287,8441.193798449613,129,0.813953488372093,16.335,68554.0,-0.0018331805682858526,16.365
2020-07-21 15:15:00,0.011111111111111112,9180.566666666668,90,0.8,16.365,36434.0,0.004604051565377576,16.29
2020-07-21 15:30:00,0.019801980198019802,8059.910891089109,101,0.7722772277227723,16.29,43916.0,0.002461538461538515,16.25
2020-07-21 15:45:00,0.023255813953488372,4201.279069767442,86,0.813953488372093,16.25,48389.0,0.0006157635467980428,16.24
2020-07-21 16:00:00,0.02702702702702703,5427.304054054054,148,0.7972972972972973,16.24,112057.0,-0.0012300123001232064,16.26
2020-07-22 09:30:00,0.0273972602739726,10908.123287671233,73,0.8082191780821918,16.24,119.0,0.0,16.24
2020-07-22 09:45:00,0.0273972602739726,8866.27397260274,73,0.8493150684931506,16.24,1022.0,-0.0042918454935622075,16.31
2020-07-22 10:00:00,0.0,5195.794117647059,68,0.7941176470588235,16.31,256563.0,0.006790123456790198,16.2
2020-07-22 10:15:00,0.058823529411764705,18493.07843137255,51,0.7843137254901961,16.2,101286.0,-0.000308546744831828,16.205
2020-07-22 10:30:00,0.014492753623188406,5863.028985507246,69,0.7536231884057971,16.205,110496.0,-0.00367665141901552,16.2648
2020-07-22 10:45:00,0.0,7318.982142857143,56,0.8214285714285714,16.2648,109465.0,-0.005819070904645396,16.36
2020-07-22 11:00:00,0.06422018348623854,47091.59633027523,109,0.8440366972477065,16.36,69242.0,0.0028626948563441608,16.3133
2020-07-22 11:15:00,0.01639344262295082,13149.180327868853,61,0.8360655737704918,16.3133,82550.0,0.0026613398893671203,16.27
2020-07-22 11:30:00,0.04054054054054054,13274.635135135135,74,0.7567567567567568,16.27,34968.0,0.0006703938102354813,16.2591
2020-07-22 11:45:00,0.07692307692307693,87702.34615384616,52,0.8461538461538461,16.2591,41925.0,0.0030289944478716357,16.21
2020-07-22 12:00:00,0.011494252873563218,5248.0114942528735,87,0.735632183908046,16.21,69122.0,0.0006172839506173311,16.2
2020-07-22 12:15:00,0.025,7705.0125,80,0.7,16.2,24929.0,0.0018552875695732047,16.17
2020-07-22 12:30:00,0.0,3292.75,84,0.6904761904761905,16.17,33324.0,-0.0009267840593140119,16.185
2020-07-22 12:45:00,0.046153846153846156,8220.476923076923,65,0.8307692307692308,16.185,29726.0,-0.0009259259259259967,16.2
2020-07-22 13:00:00,0.02,4158.08,100,0.86,16.2,47157.0,-0.0006169031462061048,16.21
2020-07-22 13:15:00,0.02666666666666667,21262.346666666668,75,0.8133333333333334,16.21,16110.0,0.0006172839506173311,16.2
2020-07-22 13:30:00,0.023255813953488372,19716.24418604651,86,0.7441860465116279,16.2,33613.0,-9.258401999812094e-05,16.2015
2020-07-22 13:45:00,0.03896103896103896,4252.532467532467,77,0.8311688311688312,16.2015,41223.0,0.001948051948051699,16.17
2020-07-22 14:00:00,0.04395604395604396,13322.923076923076,91,0.8351648351648352,16.17,21379.0,0.0,16.17
2020-07-22 14:15:00,0.04054054054054054,10210.202702702703,74,0.8378378378378378,16.17,30708.0,-0.002467612584824086,16.21
2020-07-22 14:30:00,0.023255813953488372,7772.174418604651,86,0.7558139534883721,16.21,32552.0,0.001854140914709479,16.18
2020-07-22 14:45:00,0.06666666666666667,25978.506666666668,75,0.8133333333333334,16.18,32484.0,-0.0012284026444607796,16.1999
2020-07-22 15:00:00,0.034782608695652174,14061.365217391305,115,0.7913043478260869,16.1999,21736.0,-6.172839506213279e-06,16.2
2020-07-22 15:15:00,0.0547945205479452,11578.671232876712,73,0.863013698630137,16.2,51610.0,-0.002155836156452096,16.235
2020-07-22 15:30:00,0.0,6688.46875,96,0.8020833333333334,16.235,36178.0,0.0021604938271604372,16.2
2020-07-22 15:45:00,0.03333333333333333,6012.511111111111,90,0.7777777777777778,16.2,35513.0,0.0012360939431397266,16.18
2020-07-22 16:00:00,0.02564102564102564,9951.786324786324,117,0.7948717948717948,16.18,55001.0,0.0003091190108190922,16.175
2020-07-23 09:30:00,0.02564102564102564,6326.98717948718,78,0.7564102564102564,16.21,450.0,0.006207324643078938,16.11
2020-07-23 09:45:00,0.017241379310344827,8700.586206896553,58,0.7758620689655172,16.11,1481.0,0.010664993726474227,15.94
2020-07-23 10:00:00,0.05813953488372093,10319.593023255815,86,0.6511627906976745,15.94,548728.0,-0.007595567177188456,16.062
2020-07-23 10:15:00,0.05263157894736842,11400.228070175439,57,0.6140350877192983,16.062,127481.0,0.0007476635514018781,16.05
2020-07-23 10:30:00,0.06451612903225806,10245.725806451614,62,0.8387096774193549,16.05,85536.0,0.0006234413965087171,16.04
2020-07-23 10:45:00,0.014492753623188406,4206.608695652174,69,0.7971014492753623,16.04,119060.0,-0.0024875621890546595,16.08
2020-07-23 11:00:00,0.0379746835443038,7753.316455696203,79,0.810126582278481,16.08,74279.0,-0.0018621973929237035,16.11
2020-07-23 11:15:00,0.07692307692307693,15650.076923076924,78,0.8846153846153846,16.11,122399.0,-0.006781750924784169,16.22
2020-07-23 11:30:00,0.024096385542168676,6957.060240963855,83,0.7951807228915663,16.22,763702.0,-0.003073140749846437,16.27
2020-07-23 11:45:00,0.039473684210526314,7685.815789473684,76,0.7236842105263158,16.27,172449.0,0.0,16.27
2020-07-23 12:00:00,0.03614457831325301,10471.903614457831,83,0.8072289156626506,16.27,147353.0,-0.005501222493887514,16.36
2020-07-23 12:15:00,0.06172839506172839,14890.543209876543,81,0.7530864197530864,16.36,145553.0,-0.002439024390243905,16.4
2020-07-23 12:30:00,0.05405405405405406,5957.0,74,0.7432432432432432,16.4,214831.0,-0.009661835748792312,16.56
2020-07-23 12:45:00,0.02702702702702703,4844.594594594595,74,0.7702702702702703,16.56,772872.0,-0.008383233532934131,16.7
2020-07-23 13:00:00,0.04201680672268908,13665.46218487395,119,0.7478991596638656,16.7,227974.0,0.010590015128593144,16.525
2020-07-23 13:15:00,0.016129032258064516,7148.645161290323,62,0.7903225806451613,16.525,201243.0,0.0027305825242718296,16.48
2020-07-23 13:30:00,0.021505376344086023,9085.118279569893,93,0.8064516129032258,16.48,168389.0,-0.0051313009357079045,16.565
2020-07-23 13:45:00,0.011627906976744186,7767.930232558139,86,0.7674418604651163,16.565,62792.0,0.010566258739125756,16.3918
2020-07-23 14:00:00,0.04807692307692308,12226.134615384615,104,0.8173076923076923,16.3918,91103.0,0.002985987884721375,16.343
2020-07-23 14:15:00,0.04878048780487805,14489.670731707318,82,0.8170731707317073,16.343,199860.0,0.004968577437247213,16.2622
2020-07-23 14:30:00,0.0379746835443038,5542.405063291139,79,0.7848101265822784,16.2622,100887.0,-0.0017065684468998699,16.29
2020-07-23 14:45:00,0.024691358024691357,15326.061728395061,81,0.7901234567901234,16.29,134963.0,0.0006142506142505777,16.28
2020-07-23 15:00:00,0.01818181818181818,12129.981818181817,110,0.7363636363636363,16.28,59116.0,-0.005801526717557182,16.375
2020-07-23 15:15:00,0.031578947368421054,6087.9157894736845,95,0.6736842105263158,16.375,59758.0,0.0033700980392157302,16.32
2020-07-23 15:30:00,0.0273972602739726,19737.520547945205,73,0.8082191780821918,16.32,86579.0,0.002457002457002311,16.28
2020-07-23 15:45:00,0.047058823529411764,10851.835294117647,85,0.8,16.28,82358.0,-0.000613873542050225,16.29
2020-07-23 16:00:00,0.0,4446.0672268907565,119,0.7563025210084033,16.29,50304.0,0.0006142506142505777,16.28
2020-07-24 09:30:00,0.01818181818181818,18190.072727272727,55,0.8363636363636363,16.25,200.0,0.0068153655514249225,16.14
2020-07-24 09:45:00,0.03278688524590164,16464.344262295082,61,0.9016393442622951,16.14,1326.0,0.008119925046845555,16.01
2020-07-24 10:00:00,0.014705882352941176,5575.39705882353,68,0.7941176470588235,16.01,247591.0,0.003761755485893525,15.95
2020-07-24 10:15:00,0.02127659574468085,13689.510638297872,47,0.9148936170212766,15.95,696255.0,-0.007158418923124966,16.065
2020-07-24 10:30:00,0.030303030303030304,7375.318181818182,66,0.7575757575757576,16.065,141542.0,0.0028089887640450058,16.02
2020-07-24 10:45:00,0.031746031746031744,8157.571428571428,63,0.7936507936507936,16.02,61616.0,-0.00497512437810954,16.1001
2020-07-24 11:00:00,0.021052631578947368,7644.621052631579,95,0.8842105263157894,16.1001,105937.0,-0.0012344913151364212,16.12
2020-07-24 11:15:00,0.014925373134328358,8943.55223880597,67,0.7761194029850746,16.12,106530.0,0.002487562189054993,16.08
2020-07-24 11:30:00,0.038461538461538464,8424.423076923076,78,0.782051282051282,16.08,97923.0,0.0037453183520599342,16.02
2020-07-24 11:45:00,0.0,3899.064935064935,77,0.8831168831168831,16.02,47366.0,0.0006246096189879148,16.01
2020-07-24 12:00:00,0.043010752688172046,14295.387096774193,93,0.8172043010752689,16.01,80269.0,-0.0006242197253432114,16.02
2020-07-24 12:15:00,0.02857142857142857,12158.957142857143,70,0.7571428571428571,16.02,50187.0,0.00031220730565095783,16.015
2020-07-24 12:30:00,0.04878048780487805,6536.024390243902,82,0.7682926829268293,16.015,49246.0,0.00031230480949395734,16.01
2020-07-24 12:45:00,0.05714285714285714,10292.871428571429,70,0.7428571428571429,16.01,29931.0,0.001250781738586726,15.99
2020-07-24 13:00:00,0.008771929824561403,3267.061403508772,114,0.7631578947368421,15.99,58535.0,0.0009389671361501596,15.975
2020-07-24 13:15:00,0.022988505747126436,4838.0114942528735,87,0.7816091954022989,15.975,52986.0,0.0021957340025093863,15.94
2020-07-24 13:30:00,0.009615384615384616,5831.423076923077,104,0.8076923076923077,15.94,755289.0,0.0012562814070351536,15.92
2020-07-24 13:45:00,0.03260869565217391,45268.82608695652,92,0.75,15.92,79568.0,0.0015539184538826412,15.8953
2020-07-24 14:00:00,0.03508771929824561,7227.508771929824,114,0.7719298245614035,15.8953,699699.0,-0.0006098711097138888,15.905
2020-07-24 14:15:00,0.025974025974025976,8089.441558441558,77,0.8181818181818182,15.905,53197.0,-0.0003142677561283058,15.91
2020-07-24 14:30:00,0.011494252873563218,4612.482758620689,87,0.7011494252873564,15.91,82849.0,-0.0006281407035175768,15.92
2020-07-24 14:45:00,0.05194805194805195,11166.922077922078,77,0.8571428571428571,15.92,41381.0,0.0,15.92
2020-07-24 15:00:00,0.017391304347826087,6742.008695652174,115,0.7913043478260869,15.92,62124.0,0.00220333648095683,15.885
2020-07-24 15:15:00,0.04819277108433735,13461.590361445784,83,0.7710843373493976,15.885,165913.0,-0.002185957110014014,15.9198
2020-07-24 15:30:00,0.010416666666666666,5244.520833333333,96,0.8541666666666666,15.9198,141691.0,0.00313799621928168,15.87
2020-07-24 15:45:00,0.03488372093023256,8730.790697674418,86,0.8372093023255814,15.87,250361.0,-0.001572821642025768,15.895
2020-07-24 16:00:00,0.0423728813559322,8962.805084745763,118,0.7627118644067796,15.895,164224.0,-0.001570351758793942,15.92
2020-07-27 09:30:00,0.04,10726.506666666666,75,0.8666666666666667,16.0475,4835.0,0.0029750185938661744,15.9999
2020-07-27 09:45:00,0.03773584905660377,9623.943396226416,53,0.7924528301886793,15.9999,175.0,0.005650534255185358,15.91
2020-07-27 10:00:00,0.03409090909090909,2715.056818181818,88,0.8068181818181818,15.91,408866.0,-0.003132832080200543,15.96
2020-07-27 10:15:00,0.04285714285714286,18135.814285714285,70,0.8285714285714286,15.96,208632.0,-0.0012453144262479787,15.9799
2020-07-27 10:30:00,0.06944444444444445,6608.375,72,0.7638888888888888,15.9799,82978.0,0.0003067292644758357,15.975
2020-07-27 10:45:00,0.018867924528301886,7991.962264150943,53,0.9056603773584906,15.975,148507.0,0.0040854808296668646,15.91
2020-07-27 11:00:00,0.02,50829.73,100,0.75,15.91,69017.0,0.0009436929852155717,15.895
2020-07-27 11:15:00,0.027777777777777776,7327.847222222223,72,0.7638888888888888,15.895,165758.0,0.0031175846922806287,15.8456
2020-07-27 11:30:00,0.013333333333333334,5695.933333333333,75,0.8533333333333334,15.8456,73088.0,0.002251739405439545,15.81
2020-07-27 11:45:00,0.013513513513513514,6585.756756756757,74,0.7567567567567568,15.81,141564.0,0.0006329113924050668,15.8
2020-07-27 12:00:00,0.01904761904761905,7582.133333333333,105,0.7619047619047619,15.8,140838.0,0.001902346227013352,15.77
2020-07-27 12:15:00,0.0759493670886076,22382.430379746835,79,0.7721518987341772,15.77,84416.0,0.0008949028617850631,15.7559
2020-07-27 12:30:00,0.010416666666666666,8345.34375,96,0.7708333333333334,15.7559,75220.0,-0.002791139240506335,15.8
2020-07-27 12:45:00,0.0379746835443038,6842.278481012659,79,0.8987341772151899,15.8,163596.0,0.002347268920890766,15.763
2020-07-27 13:00:00,0.025210084033613446,7914.512605042017,119,0.7310924369747899,15.763,41385.0,-0.0017099430018998607,15.79
2020-07-27 13:15:00,0.04878048780487805,9921.414634146342,82,0.9024390243902439,15.79,95084.0,-0.0012650221378874835,15.81
2020-07-27 13:30:00,0.020618556701030927,8290.164948453608,97,0.8041237113402062,15.81,69801.0,0.0009496676163343043,15.795
2020-07-27 13:45:00,0.03896103896103896,11846.246753246753,77,0.8181818181818182,15.795,32222.0,0.0,15.795
2020-07-27 14:00:00,0.04424778761061947,51272.345132743365,113,0.8053097345132744,15.795,86692.0,-0.0003164556962025333,15.8
2020-07-27 14:15:00,0.0375,13861.25,80,0.7625,15.8,34542.0,0.001902346227013352,15.77
2020-07-27 14:30:00,0.022727272727272728,5450.704545454545,88,0.7613636363636364,15.77,77455.0,0.0006345177664974777,15.76
