datetime,polarity,sentiment,verified,followers_count,tweet_count,has_locations,last_close,last_vol,last_pct_change,target
2020-07-17 09:30:00,0.12290181224004752,0.22668146804176217,0.058823529411764705,16353.338235294117,68,0.7794117647058824,16.69,3321.0,0.0011997600479902724,16.67
2020-07-17 09:45:00,0.1156926406926407,0.2146699134199134,0.025,7546.325,40,0.775,16.67,643.0,-0.0006115034591910318,16.6802
2020-07-17 10:00:00,0.10805368499812944,0.19982915575508167,0.0,5804.728395061728,81,0.7777777777777778,16.6802,205488.0,0.001813813813813958,16.65
2020-07-17 10:15:00,0.09505904634581107,0.14964349376114083,0.08823529411764706,32445.617647058825,68,0.6323529411764706,16.65,109191.0,0.0027100271002709064,16.605
2020-07-17 10:30:00,0.11406872563588982,0.200181990480498,0.014925373134328358,3245.910447761194,67,0.7611940298507462,16.605,77041.0,0.006058770069675923,16.505
2020-07-17 10:45:00,0.12283295733999962,0.1949360303233543,0.028169014084507043,14119.25352112676,71,0.8450704225352113,16.505,171994.0,0.00030303030303024947,16.5
2020-07-17 11:00:00,0.11163452123273554,0.1449325310932454,0.023809523809523808,4983.988095238095,84,0.8095238095238095,16.5,103906.0,-0.003623188405797007,16.56
2020-07-17 11:15:00,0.14232560688256893,0.20408667750439904,0.02531645569620253,9480.45569620253,79,0.810126582278481,16.56,87034.0,0.0,16.56
2020-07-17 11:30:00,0.13487352516764284,0.23208641032170443,0.023529411764705882,7466.129411764706,85,0.788235294117647,16.56,59748.0,0.0012091898428052696,16.54
2020-07-17 11:45:00,0.1217352831594635,0.24669469874387906,0.0,3193.032786885246,61,0.7868852459016393,16.54,33022.0,0.0030321406913280673,16.49
2020-07-17 12:00:00,0.1412395760268101,0.2770644603623327,0.010638297872340425,7508.978723404255,94,0.7978723404255319,16.49,55486.0,0.0006067961165048262,16.48
2020-07-17 12:15:00,0.08512665719696969,0.2221472537878788,0.03125,3022.40625,64,0.703125,16.48,76732.0,-0.0003033060357900963,16.485
2020-07-17 12:30:00,0.16276950691584838,0.2617329215499947,0.024390243902439025,5646.012195121952,82,0.7926829268292683,16.485,561009.0,-0.0009090909090909703,16.5
2020-07-17 12:45:00,0.05868674843674845,0.17736014911014913,0.013333333333333334,8543.626666666667,75,0.8266666666666667,16.5,109019.0,0.0009099181073704,16.485
2020-07-17 13:00:00,0.09751116476116478,0.17678380724214057,0.0,2823.858333333333,120,0.8166666666666667,16.485,17460.0,0.0027372262773721623,16.44
2020-07-17 13:15:00,0.16168324076342946,0.1964241130986414,0.03773584905660377,5900.396226415094,106,0.7641509433962265,16.44,38106.0,-0.003032140691327956,16.49
2020-07-17 13:30:00,0.12952273626339048,0.1955495823836946,0.018691588785046728,4945.140186915888,107,0.8317757009345794,16.49,42264.0,-0.000606060606060721,16.5
2020-07-17 13:45:00,0.08791033280257417,0.18554289819376027,0.011494252873563218,5702.275862068966,87,0.7931034482758621,16.5,54973.0,-0.00059358683933175,16.5098
2020-07-17 14:00:00,0.09914134476634477,0.19127263939763944,0.023076923076923078,5481.430769230769,130,0.8,16.5098,21617.0,0.0012007277137660033,16.49
2020-07-17 14:15:00,0.13035931605208717,0.21274948277960326,0.03614457831325301,9311.204819277109,83,0.8554216867469879,16.49,40068.0,0.0012143290831814204,16.47
2020-07-17 14:30:00,0.07417246792246793,0.20229661479661476,0.04054054054054054,14838.972972972973,74,0.7432432432432432,16.47,31411.0,0.0012158054711246535,16.45
2020-07-17 14:45:00,0.0846161616161616,0.13809090909090907,0.02666666666666667,14190.96,75,0.8933333333333333,16.45,40844.0,-0.0006075334143378353,16.46
2020-07-17 15:00:00,0.1098736085343228,0.17765409193980622,0.044642857142857144,9460.419642857143,112,0.8392857142857143,16.46,41463.0,0.0009121313469140355,16.445
2020-07-17 15:15:00,0.09744186896085631,0.22611307468902403,0.0379746835443038,12023.0,79,0.7974683544303798,16.445,27189.0,-0.0002978741512106309,16.4499
2020-07-17 15:30:00,0.0827696608946609,0.18940746753246757,0.010869565217391304,5860.521739130435,92,0.8043478260869565,16.4499,71081.0,-0.003036363636363615,16.5
2020-07-17 15:45:00,0.1156838474025974,0.2257122564935065,0.0125,6700.0875,80,0.8625,16.5,32665.0,0.0012135922330096527,16.48
2020-07-17 16:00:00,0.17651305381860938,0.22448198920421142,0.02962962962962963,9237.68148148148,135,0.7777777777777778,16.48,59765.0,0.0,16.48
2020-07-20 09:30:00,0.15504709254709254,0.21672809172809174,0.013513513513513514,7834.851351351352,74,0.8108108108108109,16.57,2574.0,0.007907542579075333,16.44
2020-07-20 09:45:00,0.04673484848484849,0.17454198232323231,0.0,10378.05,40,0.975,16.44,3491.0,0.006119951040391758,16.34
2020-07-20 10:00:00,0.1277056277056277,0.194025974025974,0.02857142857142857,8824.871428571429,70,0.8285714285714286,16.34,372115.0,0.008641975308641971,16.2
2020-07-20 10:15:00,0.06229651424963924,0.19809535082972582,0.046875,11500.640625,64,0.90625,16.2,229516.0,0.00465116279069755,16.125
2020-07-20 10:30:00,0.13549127640036732,0.21009044266620025,0.06060606060606061,16029.151515151516,66,0.8181818181818182,16.125,311915.0,-0.0033992583436340817,16.18
2020-07-20 10:45:00,0.10292490733667206,0.12606103047279518,0.09803921568627451,14598.235294117647,51,0.9019607843137255,16.18,91486.0,-0.003203548546081736,16.232
2020-07-20 11:00:00,0.14488327929886372,0.277354637906586,0.025974025974025976,20957.44155844156,77,0.8571428571428571,16.232,146715.0,0.0038342609771180322,16.17
2020-07-20 11:15:00,0.1007057450581547,0.1599221561570959,0.012048192771084338,10949.867469879518,83,0.7108433734939759,16.17,52686.0,0.0016291184796548563,16.1437
2020-07-20 11:30:00,0.08857947607947608,0.2055520868020868,0.01282051282051282,5825.01282051282,78,0.7692307692307693,16.1437,65347.0,0.0011596899224806114,16.125
2020-07-20 11:45:00,0.10090981779414615,0.1810367803837953,0.014925373134328358,5489.55223880597,67,0.7910447761194029,16.125,58474.0,0.0009310986964619072,16.11
2020-07-20 12:00:00,0.0824391190819762,0.21117013674156526,0.02857142857142857,8618.771428571428,105,0.8095238095238095,16.11,66166.0,-0.0008434840854399939,16.1236
2020-07-20 12:15:00,0.16527373737373735,0.26967912457912463,0.04,12463.106666666667,75,0.7466666666666667,16.1236,62728.0,0.0023997513211064803,16.085
2020-07-20 12:30:00,0.06286490583958938,0.1637721701645752,0.02531645569620253,5395.708860759493,79,0.7974683544303798,16.085,123392.0,0.002180685358255552,16.05
2020-07-20 12:45:00,0.05028364680353317,0.2012756761336307,0.011363636363636364,5036.522727272727,88,0.8522727272727273,16.05,111058.0,0.0,16.05
2020-07-20 13:00:00,0.12604519218155588,0.22725303736667382,0.022727272727272728,7080.007575757576,132,0.7878787878787878,16.05,62664.0,-0.0022317681945056567,16.0859
2020-07-20 13:15:00,0.10557189798153653,0.16162089918114017,0.012048192771084338,4083.7710843373493,83,0.7951807228915663,16.0859,47534.0,-0.0008757763975156817,16.1
2020-07-20 13:30:00,0.08654377553910265,0.1714776941646101,0.018691588785046728,7611.186915887851,107,0.8504672897196262,16.1,52808.0,-0.0037067061058545523,16.1599
2020-07-20 13:45:00,0.0805558425160698,0.192033689164371,0.022727272727272728,6804.875,88,0.7954545454545454,16.1599,75413.0,-0.0012422744128552932,16.18
2020-07-20 14:00:00,0.1189218621461612,0.22809773300427508,0.04672897196261682,7074.22429906542,107,0.8785046728971962,16.18,110113.0,-0.0006176652254479277,16.19
2020-07-20 14:15:00,0.0823673899939723,0.20786540815021828,0.02531645569620253,7592.506329113924,79,0.8354430379746836,16.19,57757.0,0.0015465511908445695,16.165
2020-07-20 14:30:00,0.1383899260461761,0.22035781926406933,0.0375,10597.4,80,0.85,16.165,36046.0,0.0015489467162328465,16.14
2020-07-20 14:45:00,0.1503794320758607,0.2288005479969766,0.011904761904761904,7364.178571428572,84,0.7976190476190477,16.14,22694.0,0.0006199628022318661,16.13
2020-07-20 15:00:00,0.12221509816047633,0.22251319719807117,0.03361344537815126,6352.949579831933,119,0.7983193277310925,16.13,37963.0,0.00031007751937983663,16.125
2020-07-20 15:15:00,0.10699484834998856,0.1908945934646869,0.009345794392523364,11957.233644859813,107,0.8037383177570093,16.125,40070.0,0.0009310986964619072,16.11
2020-07-20 15:30:00,0.09104948602371284,0.23783676232129836,0.010309278350515464,6324.020618556701,97,0.8041237113402062,16.11,80699.0,0.00031046258925804265,16.105
2020-07-20 15:45:00,0.06803433219017635,0.1735157699443414,0.012987012987012988,6558.922077922078,77,0.8181818181818182,16.105,39066.0,-0.000620539869686465,16.115
2020-07-20 16:00:00,0.09540580577814625,0.19158837616284424,0.0070921985815602835,5631.113475177305,141,0.8156028368794326,16.115,53181.0,0.0,16.115
2020-07-21 09:45:00,0.10045630045630047,0.1569571194571195,0.013513513513513514,11514.95945945946,74,0.8918918918918919,16.31,8582.0,-0.00851666555218511,16.4501
2020-07-21 10:00:00,0.12821261434793546,0.20501087215536756,0.01834862385321101,4143.633027522936,109,0.6788990825688074,16.4501,454092.0,-0.0012082574377656474,16.47
2020-07-21 10:15:00,0.10824915824915825,0.16035353535353533,0.0,23864.35185185185,54,0.7962962962962963,16.47,206857.0,0.007955936352509019,16.34
2020-07-21 10:30:00,0.08260628260628262,0.22117627742627738,0.02564102564102564,6097.525641025641,78,0.8974358974358975,16.34,82008.0,0.006151439954187321,16.2401
2020-07-21 10:45:00,0.1217809381541776,0.21037639981301956,0.04225352112676056,7719.704225352113,71,0.8873239436619719,16.2401,131259.0,-0.0006092307692306952,16.25
2020-07-21 11:00:00,0.1296184774007355,0.27998756768918065,0.021505376344086023,5302.8387096774195,93,0.7419354838709677,16.25,70087.0,0.0006157635467980428,16.24
2020-07-21 11:15:00,0.11485193550410945,0.1352625635234331,0.014492753623188406,12632.521739130434,69,0.8260869565217391,16.24,31520.0,-0.005511328842620955,16.33
2020-07-21 11:30:00,0.07927911931818181,0.17393663194444448,0.015625,4833.984375,64,0.828125,16.33,229116.0,-0.0036607687614400586,16.39
2020-07-21 11:45:00,0.1725499614540711,0.21783191694150603,0.0,4816.232876712329,73,0.821917808219178,16.39,98571.0,-0.0006097560975608651,16.4
2020-07-21 12:00:00,0.059726551226551225,0.1664075924075924,0.010526315789473684,5261.042105263158,95,0.8,16.4,70976.0,-0.002936473678130991,16.4483
2020-07-21 12:15:00,0.19117297596021002,0.1839544379969912,0.02127659574468085,6635.744680851064,94,0.7872340425531915,16.4483,88006.0,0.00386328959414084,16.385
2020-07-21 12:30:00,0.0911986278828384,0.226804207488418,0.021052631578947368,4611.6736842105265,95,0.7368421052631579,16.385,46706.0,0.002140672782874553,16.35
2020-07-21 12:45:00,0.06413101604278075,0.16660873440285207,0.03529411764705882,4495.564705882353,85,0.8352941176470589,16.35,65351.0,-0.0036563071297988077,16.41
2020-07-21 13:00:00,0.13703379118792655,0.2296130748950297,0.007518796992481203,4916.045112781955,133,0.7443609022556391,16.41,54140.0,-0.0005968404000047388,16.4198
2020-07-21 13:15:00,0.07654892296458561,0.18783588901058781,0.012048192771084338,5502.975903614458,83,0.7831325301204819,16.4198,38516.0,0.003042150274892963,16.37
2020-07-21 13:30:00,0.10899824134199135,0.1745566378066378,0.02,12365.98,100,0.74,16.37,42138.0,0.0009171507184346783,16.355
2020-07-21 13:45:00,0.09416125541125542,0.19624864718614723,0.025,5448.45,80,0.7625,16.355,40609.0,0.0015309246785060182,16.33
2020-07-21 14:00:00,0.15678935786435788,0.246875,0.03,8052.52,100,0.85,16.33,27797.0,0.0006127450980391025,16.32
2020-07-21 14:15:00,0.09165754180460062,0.18301523639758938,0.011764705882352941,9110.458823529412,85,0.8705882352941177,16.32,22824.0,0.0022907748714895426,16.2827
2020-07-21 14:30:00,0.09858091787439612,0.1453214207290294,0.021739130434782608,20719.597826086956,92,0.8152173913043478,16.2827,19455.0,-0.0007670970592569272,16.2952
2020-07-21 14:45:00,0.06329537388988607,0.17852824118068017,0.024390243902439025,7404.865853658536,82,0.7804878048780488,16.2952,51300.0,-0.0024364860728496307,16.335
2020-07-21 15:00:00,0.10078459008691568,0.20275663612872913,0.05426356589147287,8441.193798449613,129,0.813953488372093,16.335,68554.0,-0.0018331805682858526,16.365
2020-07-21 15:15:00,0.12128106461439797,0.17473304473304477,0.011111111111111112,9180.566666666668,90,0.8,16.365,36434.0,0.004604051565377576,16.29
2020-07-21 15:30:00,0.13077979226494077,0.1993191462003343,0.019801980198019802,8059.910891089109,101,0.7722772277227723,16.29,43916.0,0.002461538461538515,16.25
2020-07-21 15:45:00,0.17813566520688615,0.24516702531964166,0.023255813953488372,4201.279069767442,86,0.813953488372093,16.25,48389.0,0.0006157635467980428,16.24
2020-07-21 16:00:00,0.10780595530595534,0.20009667134667133,0.02702702702702703,5427.304054054054,148,0.7972972972972973,16.24,112057.0,-0.0012300123001232064,16.26
2020-07-22 09:30:00,0.06439653383146535,0.18282358813180732,0.0273972602739726,10908.123287671233,73,0.8082191780821918,16.24,119.0,0.0,16.24
2020-07-22 09:45:00,0.057376208266619225,0.15756923441854948,0.0273972602739726,8866.27397260274,73,0.8493150684931506,16.24,1022.0,-0.0042918454935622075,16.31
2020-07-22 10:00:00,0.0962243230625583,0.2284605508870215,0.0,5195.794117647059,68,0.7941176470588235,16.31,256563.0,0.006790123456790198,16.2
2020-07-22 10:15:00,0.11818500127323656,0.19045673825085596,0.058823529411764705,18493.07843137255,51,0.7843137254901961,16.2,101286.0,-0.000308546744831828,16.205
2020-07-22 10:30:00,0.10447408871321914,0.2601449275362318,0.014492753623188406,5863.028985507246,69,0.7536231884057971,16.205,110496.0,-0.00367665141901552,16.2648
2020-07-22 10:45:00,0.05154220779220779,0.21054743867243866,0.0,7318.982142857143,56,0.8214285714285714,16.2648,109465.0,-0.005819070904645396,16.36
2020-07-22 11:00:00,0.13446743538486658,0.23223332053607287,0.06422018348623854,47091.59633027523,109,0.8440366972477065,16.36,69242.0,0.0028626948563441608,16.3133
2020-07-22 11:15:00,0.07094776807891562,0.15480685070849007,0.01639344262295082,13149.180327868853,61,0.8360655737704918,16.3133,82550.0,0.0026613398893671203,16.27
2020-07-22 11:30:00,0.13888162513162514,0.2291159178659179,0.04054054054054054,13274.635135135135,74,0.7567567567567568,16.27,34968.0,0.0006703938102354813,16.2591
2020-07-22 11:45:00,0.10943535631035634,0.28735014985014984,0.07692307692307693,87702.34615384616,52,0.8461538461538461,16.2591,41925.0,0.0030289944478716357,16.21
2020-07-22 12:00:00,0.09453602113084873,0.21056600487634972,0.011494252873563218,5248.0114942528735,87,0.735632183908046,16.21,69122.0,0.0006172839506173311,16.2
2020-07-22 12:15:00,0.10867518939393941,0.1965473484848485,0.025,7705.0125,80,0.7,16.2,24929.0,0.0018552875695732047,16.17
2020-07-22 12:30:00,0.0824313285920429,0.18786753590325017,0.0,3292.75,84,0.6904761904761905,16.17,33324.0,-0.0009267840593140119,16.185
2020-07-22 12:45:00,0.12502730602730602,0.22946542346542348,0.046153846153846156,8220.476923076923,65,0.8307692307692308,16.185,29726.0,-0.0009259259259259967,16.2
2020-07-22 13:00:00,0.13172153679653678,0.20847254689754688,0.02,4158.08,100,0.86,16.2,47157.0,-0.0006169031462061048,16.21
2020-07-22 13:15:00,0.09351423761423762,0.20328999518999522,0.02666666666666667,21262.346666666668,75,0.8133333333333334,16.21,16110.0,0.0006172839506173311,16.2
2020-07-22 13:30:00,0.1604301318836203,0.2292284976005906,0.023255813953488372,19716.24418604651,86,0.7441860465116279,16.2,33613.0,-9.258401999812094e-05,16.2015
2020-07-22 13:45:00,0.10322478027023482,0.17619801915256464,0.03896103896103896,4252.532467532467,77,0.8311688311688312,16.2015,41223.0,0.001948051948051699,16.17
2020-07-22 14:00:00,0.11368084296655727,0.20707697064839925,0.04395604395604396,13322.923076923076,91,0.8351648351648352,16.17,21379.0,0.0,16.17
2020-07-22 14:15:00,0.0691875316875317,0.17988524238524245,0.04054054054054054,10210.202702702703,74,0.8378378378378378,16.17,30708.0,-0.002467612584824086,16.21
2020-07-22 14:30:00,0.08417765696835465,0.21814054162891375,0.023255813953488372,7772.174418604651,86,0.7558139534883721,16.21,32552.0,0.001854140914709479,16.18
2020-07-22 14:45:00,0.11345175565175568,0.18042919672919674,0.06666666666666667,25978.506666666668,75,0.8133333333333334,16.18,32484.0,-0.0012284026444607796,16.1999
2020-07-22 15:00:00,0.10029870129870132,0.19183756822887257,0.034782608695652174,14061.365217391305,115,0.7913043478260869,16.1999,21736.0,-6.172839506213279e-06,16.2
2020-07-22 15:15:00,0.05662767597699105,0.1736298898970132,0.0547945205479452,11578.671232876712,73,0.863013698630137,16.2,51610.0,-0.002155836156452096,16.235
2020-07-22 15:30:00,0.11208025192400191,0.18960343765031265,0.0,6688.46875,96,0.8020833333333334,16.235,36178.0,0.0021604938271604372,16.2
2020-07-22 15:45:00,0.12884565897065897,0.2537429653679653,0.03333333333333333,6012.511111111111,90,0.7777777777777778,16.2,35513.0,0.0012360939431397266,16.18
2020-07-22 16:00:00,0.0818632190854413,0.17375184486295592,0.02564102564102564,9951.786324786324,117,0.7948717948717948,16.18,55001.0,0.0003091190108190922,16.175
2020-07-23 09:30:00,0.057689995189995194,0.17249717874717876,0.02564102564102564,6326.98717948718,78,0.7564102564102564,16.21,450.0,0.006207324643078938,16.11
2020-07-23 09:45:00,0.11227132063338958,0.19738525841974114,0.017241379310344827,8700.586206896553,58,0.7758620689655172,16.11,1481.0,0.010664993726474227,15.94
2020-07-23 10:00:00,0.15837947582133635,0.2324314574314574,0.05813953488372093,10319.593023255815,86,0.6511627906976745,15.94,548728.0,-0.007595567177188456,16.062
2020-07-23 10:15:00,0.10046758309916205,0.20684552289815447,0.05263157894736842,11400.228070175439,57,0.6140350877192983,16.062,127481.0,0.0007476635514018781,16.05
2020-07-23 10:30:00,0.13144812177070242,0.22111611506772796,0.06451612903225806,10245.725806451614,62,0.8387096774193549,16.05,85536.0,0.0006234413965087171,16.04
2020-07-23 10:45:00,0.12416839199447897,0.24066080055210493,0.014492753623188406,4206.608695652174,69,0.7971014492753623,16.04,119060.0,-0.0024875621890546595,16.08
2020-07-23 11:00:00,0.12112554112554112,0.19365809998721387,0.0379746835443038,7753.316455696203,79,0.810126582278481,16.08,74279.0,-0.0018621973929237035,16.11
2020-07-23 11:15:00,0.1345598845598846,0.24941123691123693,0.07692307692307693,15650.076923076924,78,0.8846153846153846,16.11,122399.0,-0.006781750924784169,16.22
2020-07-23 11:30:00,0.10644395764877687,0.21279403327596097,0.024096385542168676,6957.060240963855,83,0.7951807228915663,16.22,763702.0,-0.003073140749846437,16.27
2020-07-23 11:45:00,0.12303165584415585,0.17902913059163061,0.039473684210526314,7685.815789473684,76,0.7236842105263158,16.27,172449.0,0.0,16.27
2020-07-23 12:00:00,0.06718979815365357,0.20633090804777557,0.03614457831325301,10471.903614457831,83,0.8072289156626506,16.27,147353.0,-0.005501222493887514,16.36
2020-07-23 12:15:00,0.07120570787237455,0.1699287406694814,0.06172839506172839,14890.543209876543,81,0.7530864197530864,16.36,145553.0,-0.002439024390243905,16.4
2020-07-23 12:30:00,0.09889252076752077,0.20563648063648068,0.05405405405405406,5957.0,74,0.7432432432432432,16.4,214831.0,-0.009661835748792312,16.56
2020-07-23 12:45:00,0.13977784602784604,0.17249010374010373,0.02702702702702703,4844.594594594595,74,0.7702702702702703,16.56,772872.0,-0.008383233532934131,16.7
2020-07-23 13:00:00,0.1260617125638134,0.22585852522827313,0.04201680672268908,13665.46218487395,119,0.7478991596638656,16.7,227974.0,0.010590015128593144,16.525
2020-07-23 13:15:00,0.1321733172741237,0.22992883908206493,0.016129032258064516,7148.645161290323,62,0.7903225806451613,16.525,201243.0,0.0027305825242718296,16.48
2020-07-23 13:30:00,0.09392992909121942,0.15893318748157456,0.021505376344086023,9085.118279569893,93,0.8064516129032258,16.48,168389.0,-0.0051313009357079045,16.565
2020-07-23 13:45:00,0.07667056780428871,0.167896783449109,0.011627906976744186,7767.930232558139,86,0.7674418604651163,16.565,62792.0,0.010566258739125756,16.3918
2020-07-23 14:00:00,0.08325355200355199,0.17466468716468714,0.04807692307692308,12226.134615384615,104,0.8173076923076923,16.3918,91103.0,0.002985987884721375,16.343
2020-07-23 14:15:00,0.14459455178967376,0.2088031006933446,0.04878048780487805,14489.670731707318,82,0.8170731707317073,16.343,199860.0,0.004968577437247213,16.2622
2020-07-23 14:30:00,0.07845943613348677,0.2187052486894259,0.0379746835443038,5542.405063291139,79,0.7848101265822784,16.2622,100887.0,-0.0017065684468998699,16.29
2020-07-23 14:45:00,0.08464459408903852,0.23643191170968947,0.024691358024691357,15326.061728395061,81,0.7901234567901234,16.29,134963.0,0.0006142506142505777,16.28
2020-07-23 15:00:00,0.09085802833530107,0.1686601428874156,0.01818181818181818,12129.981818181817,110,0.7363636363636363,16.28,59116.0,-0.005801526717557182,16.375
2020-07-23 15:15:00,0.06716981848560798,0.17381952355636565,0.031578947368421054,6087.9157894736845,95,0.6736842105263158,16.375,59758.0,0.0033700980392157302,16.32
2020-07-23 15:30:00,0.07736197592361978,0.15451328352013283,0.0273972602739726,19737.520547945205,73,0.8082191780821918,16.32,86579.0,0.002457002457002311,16.28
2020-07-23 15:45:00,0.13472899159663865,0.2293824606765784,0.047058823529411764,10851.835294117647,85,0.8,16.28,82358.0,-0.000613873542050225,16.29
2020-07-23 16:00:00,0.11495448179271708,0.18368330665599572,0.0,4446.0672268907565,119,0.7563025210084033,16.29,50304.0,0.0006142506142505777,16.28
2020-07-24 09:30:00,0.15493211334120424,0.22766430539157811,0.01818181818181818,18190.072727272727,55,0.8363636363636363,16.25,200.0,0.0068153655514249225,16.14
2020-07-24 09:45:00,0.12806933503654816,0.19298902372672863,0.03278688524590164,16464.344262295082,61,0.9016393442622951,16.14,1326.0,0.008119925046845555,16.01
2020-07-24 10:00:00,0.13550579322638145,0.22580213903743318,0.014705882352941176,5575.39705882353,68,0.7941176470588235,16.01,247591.0,0.003761755485893525,15.95
2020-07-24 10:15:00,0.18710509348807222,0.22107242639157537,0.02127659574468085,13689.510638297872,47,0.9148936170212766,15.95,696255.0,-0.007158418923124966,16.065
2020-07-24 10:30:00,0.152612160566706,0.2147362422930605,0.030303030303030304,7375.318181818182,66,0.7575757575757576,16.065,141542.0,0.0028089887640450058,16.02
2020-07-24 10:45:00,0.10877997663711952,0.1588545933784029,0.031746031746031744,8157.571428571428,63,0.7936507936507936,16.02,61616.0,-0.00497512437810954,16.1001
2020-07-24 11:00:00,0.09012797144376093,0.17199070909597228,0.021052631578947368,7644.621052631579,95,0.8842105263157894,16.1001,105937.0,-0.0012344913151364212,16.12
2020-07-24 11:15:00,0.13226820443238355,0.16947535052012666,0.014925373134328358,8943.55223880597,67,0.7761194029850746,16.12,106530.0,0.002487562189054993,16.08
2020-07-24 11:30:00,0.07487637362637362,0.15961182336182334,0.038461538461538464,8424.423076923076,78,0.782051282051282,16.08,97923.0,0.0037453183520599342,16.02
2020-07-24 11:45:00,0.13425324675324674,0.22056932966023868,0.0,3899.064935064935,77,0.8831168831168831,16.02,47366.0,0.0006246096189879148,16.01
2020-07-24 12:00:00,0.08675894893636829,0.17864412170863786,0.043010752688172046,14295.387096774193,93,0.8172043010752689,16.01,80269.0,-0.0006242197253432114,16.02
2020-07-24 12:15:00,0.08355318491032777,0.16006977942692227,0.02857142857142857,12158.957142857143,70,0.7571428571428571,16.02,50187.0,0.00031220730565095783,16.015
2020-07-24 12:30:00,0.07875778692851863,0.18322616407982262,0.04878048780487805,6536.024390243902,82,0.7682926829268293,16.015,49246.0,0.00031230480949395734,16.01
2020-07-24 12:45:00,0.0793560606060606,0.174191403834261,0.05714285714285714,10292.871428571429,70,0.7428571428571429,16.01,29931.0,0.001250781738586726,15.99
2020-07-24 13:00:00,0.10833455165692008,0.23744134642160958,0.008771929824561403,3267.061403508772,114,0.7631578947368421,15.99,58535.0,0.0009389671361501596,15.975
2020-07-24 13:15:00,0.10522926307409065,0.18480753069833533,0.022988505747126436,4838.0114942528735,87,0.7816091954022989,15.975,52986.0,0.0021957340025093863,15.94
2020-07-24 13:30:00,0.10909285159285162,0.22811681374181375,0.009615384615384616,5831.423076923077,104,0.8076923076923077,15.94,755289.0,0.0012562814070351536,15.92
2020-07-24 13:45:00,0.1334921223100571,0.20228754940711466,0.03260869565217391,45268.82608695652,92,0.75,15.92,79568.0,0.0015539184538826412,15.8953
2020-07-24 14:00:00,0.12512863598389917,0.22453766993240676,0.03508771929824561,7227.508771929824,114,0.7719298245614035,15.8953,699699.0,-0.0006098711097138888,15.905
2020-07-24 14:15:00,0.0861511333183411,0.19011717359119956,0.025974025974025976,8089.441558441558,77,0.8181818181818182,15.905,53197.0,-0.0003142677561283058,15.91
2020-07-24 14:30:00,0.1107758620689655,0.1788052943225357,0.011494252873563218,4612.482758620689,87,0.7011494252873564,15.91,82849.0,-0.0006281407035175768,15.92
2020-07-24 14:45:00,0.09254666329341656,0.19492171248664755,0.05194805194805195,11166.922077922078,77,0.8571428571428571,15.92,41381.0,0.0,15.92
2020-07-24 15:00:00,0.12170289855072464,0.1912648221343874,0.017391304347826087,6742.008695652174,115,0.7913043478260869,15.92,62124.0,0.00220333648095683,15.885
2020-07-24 15:15:00,0.09006337036457517,0.14926624245901352,0.04819277108433735,13461.590361445784,83,0.7710843373493976,15.885,165913.0,-0.002185957110014014,15.9198
